Echo A : BASELI~1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  229   -0.0720  -0.0118
  230   -0.0588  -0.0094
  231   -0.0343  -0.0086
  232    0.0137  -0.0149
  233    0.0554  -0.0178
  234    0.0698  -0.0298
  235    0.0730  -0.0540
  236    0.0564  -0.0530
  237    0.0218  -0.0382
  238   -0.0182  -0.0214
  239   -0.0497  -0.0072
  240   -0.0650  -0.0050
  241   -0.0590   0.0048
  242   -0.0377   0.0084
  243   -0.0125   0.0137
  244    0.0122   0.0206
  245    0.0341   0.0134
  246    0.0391   0.0156
  247    0.0125   0.0374
  248   -0.0221   0.0494
  249   -0.0406   0.0490
  250   -0.0511   0.0346
  251   -0.0415   0.0156
  252   -0.0094   0.0149
  253    0.0365   0.0264
  254    0.0763   0.0346
  255    0.1025   0.0314
  256    0.1121   0.0211
  257    0.0982   0.0166
  258    0.0607   0.0228
  259    0.0173   0.0211
  260   -0.0350   0.0250
  261   -0.0734   0.0158
  262   -0.1063  -0.0034
  263   -0.1382  -0.0137
  264   -0.1370  -0.0084
  265   -0.0994   0.0024
  266   -0.0314  -0.0031
  267    0.0554  -0.0101
  268    0.1140  -0.0278
  269    0.1181  -0.0322
  270    0.0931  -0.0300
  271    0.0530  -0.0218
  272    0.0180  -0.0182
  273    0.0012  -0.0089
  274   -0.0070  -0.0067
  275   -0.0149  -0.0194
  276   -0.0298  -0.0288
  277   -0.0302  -0.0190
  278   -0.0374  -0.0077
  279   -0.0420  -0.0144
  280   -0.0276  -0.0108
  281   -0.0151  -0.0055
  282   -0.0235  -0.0108
  283   -0.0293  -0.0034
  284   -0.0233   0.0010
  285   -0.0077  -0.0067
  286    0.0276   0.0000
  287    0.0631  -0.0024
  288    0.0850  -0.0161
  289    0.0847  -0.0269
  290    0.0598  -0.0055
  291    0.0206   0.0014
  292   -0.0139   0.0041
  293   -0.0238   0.0005
  294   -0.0298   0.0130
  295   -0.0391   0.0046
  296   -0.0492   0.0108
  297   -0.0542   0.0170
  298   -0.0502   0.0223
  299   -0.0286   0.0223
  300   -0.0055   0.0163
  301    0.0245   0.0163
  302    0.0391   0.0096
  303    0.0360   0.0000
  304    0.0209  -0.0036
  305    0.0082  -0.0122
  306    0.0036  -0.0103
  307   -0.0043   0.0038
  308   -0.0077   0.0041
  309   -0.0158   0.0096
  310   -0.0175  -0.0002
  311   -0.0122   0.0060
  312   -0.0048   0.0103
  313    0.0166  -0.0017
  314    0.0322   0.0050
  315    0.0307   0.0250
  316    0.0072   0.0437
  317   -0.0194   0.0422
  318   -0.0329   0.0307
  319   -0.0355   0.0298
  320   -0.0199   0.0166
  321    0.0046   0.0038
  322    0.0245  -0.0026
  323    0.0326  -0.0156
  324    0.0216  -0.0264
  325    0.0002  -0.0240
  326   -0.0211  -0.0031
  327   -0.0317  -0.0024
  328   -0.0259  -0.0065
  329   -0.0204  -0.0139
  330   -0.0166  -0.0142
  331   -0.0024  -0.0360
  332    0.0079  -0.0346
  333    0.0127  -0.0209
  334    0.0113  -0.0108
  335    0.0026  -0.0007
  336   -0.0101   0.0007
  337   -0.0067  -0.0019
  338   -0.0002   0.0060
  339    0.0091   0.0103
  340    0.0192   0.0108
  341    0.0139   0.0019
  342    0.0120   0.0010
  343    0.0110   0.0038
  344    0.0091  -0.0010
  345    0.0000  -0.0067
  346   -0.0149  -0.0096
  347   -0.0348  -0.0014
  348   -0.0408  -0.0053
  349   -0.0398  -0.0089
  350   -0.0214  -0.0120
  351    0.0012  -0.0154
  352    0.0250  -0.0139
  353    0.0298  -0.0137
  354    0.0197   0.0002
  355    0.0098  -0.0002
  356    0.0026  -0.0031
  357    0.0002   0.0036
  358    0.0077   0.0151
  359    0.0098   0.0223
  360    0.0209   0.0317
  361    0.0298   0.0242
  362    0.0360   0.0002
