Echo A : BASELI~1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  230   -0.0264   0.0034
  231   -0.0454   0.0019
  232   -0.0362   0.0010
  233   -0.0163   0.0053
  234   -0.0034   0.0074
  235   -0.0043  -0.0024
  236    0.0038  -0.0084
  237    0.0134  -0.0019
  238   -0.0122   0.0079
  239   -0.0521   0.0072
  240   -0.0636   0.0072
  241   -0.0214   0.0180
  242    0.0502   0.0142
  243    0.0982   0.0041
  244    0.0821  -0.0055
  245   -0.0120  -0.0038
  246   -0.1027  -0.0137
  247   -0.1164  -0.0096
  248   -0.0374   0.0031
  249    0.0674   0.0005
  250    0.1104   0.0014
  251    0.0773  -0.0185
  252    0.0019  -0.0168
  253   -0.0574  -0.0252
  254   -0.0499  -0.0197
  255   -0.0010  -0.0161
  256    0.0336  -0.0142
  257    0.0252  -0.0074
  258   -0.0019  -0.0113
  259   -0.0094  -0.0031
  260    0.0139   0.0199
  261    0.0391   0.0334
  262    0.0233   0.0240
  263   -0.0305   0.0086
  264   -0.0643   0.0014
  265   -0.0283   0.0036
  266    0.0427  -0.0034
  267    0.0917  -0.0002
  268    0.0732   0.0043
  269   -0.0007   0.0204
  270   -0.0610   0.0403
  271   -0.0672   0.0312
  272   -0.0218   0.0084
  273    0.0314   0.0050
  274    0.0631  -0.0038
  275    0.0595  -0.0082
  276    0.0029  -0.0091
  277   -0.0562  -0.0067
  278   -0.0694   0.0187
  279   -0.0326   0.0305
  280    0.0142   0.0154
  281    0.0348   0.0182
  282    0.0355   0.0161
  283    0.0072   0.0125
  284   -0.0353   0.0103
  285   -0.0624   0.0142
  286   -0.0427   0.0050
  287    0.0000  -0.0079
  288    0.0355  -0.0026
  289    0.0672   0.0098
  290    0.0533   0.0310
  291   -0.0098   0.0329
  292   -0.0727   0.0149
  293   -0.0876  -0.0142
  294   -0.0365  -0.0266
  295    0.0463  -0.0221
  296    0.0972  -0.0031
  297    0.0749  -0.0084
  298    0.0086  -0.0086
  299   -0.0607  -0.0062
  300   -0.0941  -0.0113
  301   -0.0787  -0.0026
  302   -0.0235   0.0055
  303    0.0367  -0.0010
  304    0.0571  -0.0089
  305    0.0343  -0.0098
  306   -0.0254  -0.0106
  307   -0.0602  -0.0132
  308   -0.0425  -0.0127
  309    0.0185  -0.0158
  310    0.0806  -0.0158
  311    0.0895  -0.0206
  312    0.0461  -0.0077
  313   -0.0199   0.0022
  314   -0.0588  -0.0019
  315   -0.0430  -0.0113
  316    0.0041  -0.0240
  317    0.0497  -0.0346
  318    0.0624  -0.0298
  319    0.0401  -0.0026
  320   -0.0058   0.0120
  321   -0.0331  -0.0014
  322   -0.0382  -0.0173
  323   -0.0154  -0.0173
  324    0.0161  -0.0132
  325    0.0240  -0.0079
  326    0.0130  -0.0038
  327    0.0089  -0.0137
  328   -0.0017  -0.0142
  329   -0.0132  -0.0055
  330   -0.0192   0.0089
  331   -0.0257   0.0139
  332   -0.0149   0.0079
  333    0.0206  -0.0070
  334    0.0377  -0.0053
  335    0.0240   0.0108
  336   -0.0053   0.0322
  337   -0.0336   0.0226
  338   -0.0478  -0.0046
  339   -0.0365  -0.0086
  340   -0.0067  -0.0041
  341    0.0139  -0.0118
  342    0.0218  -0.0214
  343    0.0132  -0.0199
  344   -0.0218  -0.0041
  345   -0.0574  -0.0022
  346   -0.0794   0.0014
  347   -0.0701  -0.0151
  348   -0.0098  -0.0187
  349    0.0598  -0.0134
  350    0.0876  -0.0166
  351    0.0482  -0.0034
  352   -0.0257   0.0055
  353   -0.0581   0.0178
  354   -0.0302   0.0266
  355    0.0334   0.0122
  356    0.0775  -0.0096
  357    0.0715  -0.0125
  358    0.0050   0.0041
  359   -0.0672   0.0202
  360   -0.0804   0.0206
  361   -0.0415   0.0149
  362    0.0120   0.0197
  363    0.0473   0.0170
  364    0.0394   0.0130
  365   -0.0074  -0.0026
  366   -0.0398  -0.0070
  367   -0.0451   0.0132
  368   -0.0199   0.0230
  369    0.0142   0.0168
  370    0.0466   0.0012
  371    0.0468  -0.0038
  372    0.0377  -0.0158
  373    0.0226  -0.0038
  374   -0.0043   0.0132
  375   -0.0314   0.0252
  376   -0.0353   0.0257
  377   -0.0043   0.0132
  378    0.0521  -0.0094
  379    0.0871  -0.0192
  380    0.0694  -0.0154
  381    0.0082   0.0012
  382   -0.0497  -0.0118
  383   -0.0643  -0.0163
  384   -0.0242  -0.0098
  385    0.0269  -0.0084
  386    0.0475  -0.0122
  387    0.0271  -0.0043
  388   -0.0254   0.0002
  389   -0.0710  -0.0074
  390   -0.0670  -0.0161
  391   -0.0180  -0.0312
  392    0.0384  -0.0346
  393    0.0504  -0.0002
  394    0.0218   0.0060
  395   -0.0084   0.0031
  396   -0.0305  -0.0002
  397   -0.0245   0.0046
  398   -0.0098   0.0149
  399    0.0050   0.0276
  400    0.0211   0.0254
  401    0.0245   0.0038
  402    0.0062  -0.0151
  403   -0.0199  -0.0070
  404   -0.0319   0.0089
  405   -0.0326   0.0214
  406   -0.0247   0.0211
  407   -0.0118   0.0250
  408    0.0115   0.0350
  409    0.0350   0.0281
  410    0.0410  -0.0002
  411    0.0235  -0.0149
  412   -0.0007  -0.0010
  413   -0.0204   0.0269
  414   -0.0156   0.0230
  415    0.0211   0.0010
  416    0.0595  -0.0197
  417    0.0583  -0.0238
  418    0.0182  -0.0108
  419   -0.0343  -0.0031
  420   -0.0689   0.0034
  421   -0.0641   0.0002
  422   -0.0238  -0.0142
  423    0.0295  -0.0041
  424    0.0602   0.0019
  425    0.0451  -0.0034
  426   -0.0036  -0.0002
  427   -0.0492   0.0055
  428   -0.0506   0.0074
  429   -0.0103  -0.0010
  430    0.0422  -0.0115
  431    0.0797  -0.0125
  432    0.0710   0.0050
  433    0.0106   0.0142
  434   -0.0439   0.0113
