Echo A : BASELI~1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  231    0.0331   0.0079
  232   -0.0334   0.0125
  233   -0.0396   0.0199
  234    0.0014   0.0180
  235    0.0528   0.0065
  236    0.0970   0.0005
  237    0.1195   0.0077
  238    0.1265   0.0089
  239    0.1092  -0.0017
  240    0.0526  -0.0029
  241   -0.0372   0.0002
  242   -0.1486   0.0060
  243   -0.2527  -0.0012
  244   -0.3151   0.0096
  245   -0.3127   0.0137
  246   -0.2707   0.0074
  247   -0.1800   0.0228
  248   -0.0686   0.0346
  249    0.0372   0.0216
  250    0.1282  -0.0036
  251    0.1805  -0.0022
  252    0.1891   0.0163
  253    0.1296   0.0017
  254    0.0538  -0.0010
  255    0.0000   0.0050
  256   -0.0276  -0.0046
  257   -0.0326   0.0101
  258   -0.0154   0.0146
  259    0.0046   0.0055
  260    0.0235  -0.0074
  261    0.0722  -0.0108
  262    0.1231  -0.0214
  263    0.1171  -0.0180
  264    0.0564  -0.0103
  265   -0.0374  -0.0086
  266   -0.1368  -0.0156
  267   -0.1896  -0.0233
  268   -0.1606  -0.0158
  269   -0.0631  -0.0082
  270    0.0516  -0.0137
  271    0.1205  -0.0110
  272    0.1157  -0.0022
  273    0.0782   0.0072
  274    0.0355   0.0036
  275    0.0221  -0.0108
  276    0.0660  -0.0209
  277    0.1464  -0.0202
  278    0.2038  -0.0185
  279    0.2050  -0.0038
  280    0.1195   0.0050
  281   -0.0046   0.0209
  282   -0.1039   0.0264
  283   -0.1447   0.0173
  284   -0.1202   0.0144
  285   -0.0799   0.0072
  286   -0.0739  -0.0067
  287   -0.1334  -0.0070
  288   -0.2573  -0.0132
  289   -0.3682  -0.0247
  290   -0.3919  -0.0295
  291   -0.2779  -0.0130
  292   -0.0778  -0.0034
  293    0.1061   0.0053
  294    0.1867   0.0096
  295    0.1603   0.0022
  296    0.1128  -0.0182
  297    0.1126  -0.0223
  298    0.1901  -0.0010
  299    0.3007   0.0007
  300    0.3638   0.0060
  301    0.3151   0.0259
  302    0.1735   0.0329
  303    0.0144   0.0254
  304   -0.0970   0.0278
  305   -0.1399   0.0358
  306   -0.1169   0.0449
