Echo A : GREBAS~1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  229    0.0578   0.0026
  230    0.0910   0.0089
  231    0.0756   0.0084
  232    0.0286   0.0060
  233   -0.0036  -0.0091
  234   -0.0132  -0.0158
  235   -0.0338  -0.0108
  236   -0.0470  -0.0106
  237   -0.0595  -0.0084
  238   -0.0667  -0.0175
  239   -0.0185  -0.0235
  240    0.0778  -0.0067
  241    0.1498  -0.0022
  242    0.1742   0.0048
  243    0.1332   0.0084
  244    0.0403   0.0062
  245   -0.0346   0.0014
  246   -0.0797  -0.0012
  247   -0.0986  -0.0082
  248   -0.1032  -0.0005
  249   -0.0821   0.0146
  250   -0.0667   0.0139
  251   -0.0422   0.0204
  252   -0.0079   0.0182
  253    0.0173   0.0086
  254    0.0554   0.0065
  255    0.0706   0.0060
  256    0.0420   0.0170
  257   -0.0084   0.0110
  258   -0.0372   0.0060
  259   -0.0492   0.0050
  260   -0.0343   0.0074
  261    0.0101   0.0156
  262    0.0586   0.0079
  263    0.0881   0.0005
  264    0.0972  -0.0029
  265    0.0643   0.0024
  266    0.0266  -0.0115
  267    0.0012  -0.0288
  268   -0.0137  -0.0216
  269   -0.0010  -0.0214
  270    0.0178  -0.0233
  271    0.0089  -0.0137
  272   -0.0072  -0.0074
  273   -0.0302   0.0029
  274   -0.0422   0.0053
  275   -0.0446  -0.0005
  276   -0.0458  -0.0120
  277   -0.0468  -0.0151
  278   -0.0478  -0.0115
  279   -0.0446  -0.0012
  280   -0.0442   0.0043
  281   -0.0290  -0.0082
  282    0.0055  -0.0062
  283    0.0324   0.0096
  284    0.0502   0.0098
  285    0.0526   0.0086
  286    0.0300   0.0110
  287    0.0257   0.0029
  288    0.0485  -0.0086
  289    0.0566  -0.0055
  290    0.0276   0.0158
  291   -0.0060   0.0218
  292   -0.0485   0.0211
  293   -0.0691   0.0139
  294   -0.0506  -0.0072
  295   -0.0182  -0.0187
  296    0.0173  -0.0120
  297    0.0490   0.0014
  298    0.0310  -0.0029
  299    0.0089  -0.0113
  300   -0.0194   0.0034
  301   -0.0394  -0.0024
  302   -0.0415  -0.0050
  303   -0.0242  -0.0067
  304   -0.0144  -0.0029
  305   -0.0130  -0.0166
  306   -0.0079  -0.0228
  307   -0.0010  -0.0269
  308    0.0115   0.0010
  309    0.0226   0.0163
  310    0.0331   0.0134
  311    0.0346  -0.0019
  312    0.0230  -0.0086
  313   -0.0019   0.0012
  314   -0.0226   0.0067
  315   -0.0175   0.0132
  316   -0.0113  -0.0010
  317   -0.0058  -0.0096
  318   -0.0005  -0.0086
  319   -0.0019  -0.0043
  320   -0.0007  -0.0007
  321    0.0079  -0.0053
  322    0.0149  -0.0120
  323    0.0214  -0.0204
  324    0.0250  -0.0170
  325    0.0130  -0.0026
  326   -0.0206   0.0194
  327   -0.0473   0.0310
  328   -0.0475   0.0223
  329   -0.0334   0.0257
  330    0.0026   0.0264
  331    0.0449   0.0322
  332    0.0492   0.0262
  333    0.0386   0.0089
  334    0.0151  -0.0096
  335   -0.0190  -0.0115
  336   -0.0322  -0.0002
  337   -0.0314  -0.0026
  338   -0.0211  -0.0026
  339    0.0019  -0.0098
  340    0.0175  -0.0118
  341    0.0228  -0.0036
  342    0.0475  -0.0130
  343    0.0643  -0.0053
  344    0.0547   0.0024
  345    0.0281  -0.0024
  346   -0.0154  -0.0098
  347   -0.0569  -0.0206
  348   -0.0622  -0.0101
  349   -0.0266   0.0043
  350   -0.0096   0.0072
  351   -0.0029  -0.0014
  352   -0.0017  -0.0031
  353   -0.0031   0.0072
  354   -0.0010   0.0257
  355    0.0127   0.0274
  356    0.0163   0.0250
  357    0.0125   0.0079
  358   -0.0022   0.0101
  359   -0.0211   0.0137
  360   -0.0252   0.0156
  361   -0.0158   0.0192
  362   -0.0142   0.0216
  363    0.0014   0.0077
  364    0.0180  -0.0002
  365    0.0235  -0.0074
  366    0.0245  -0.0130
  367    0.0158  -0.0170
  368   -0.0101  -0.0221
  369   -0.0338  -0.0216
  370   -0.0466  -0.0142
  371   -0.0490  -0.0242
  372   -0.0427  -0.0094
  373   -0.0264   0.0079
  374   -0.0058   0.0082
  375    0.0209   0.0118
  376    0.0384  -0.0050
  377    0.0343  -0.0089
  378    0.0286  -0.0151
  379    0.0134  -0.0146
  380   -0.0130  -0.0031
  381   -0.0278   0.0014
  382   -0.0156   0.0110
  383   -0.0086   0.0084
  384    0.0019   0.0000
  385    0.0223  -0.0010
  386    0.0348  -0.0125
  387    0.0329  -0.0139
  388    0.0154  -0.0010
  389   -0.0010  -0.0038
  390   -0.0089  -0.0144
  391   -0.0067  -0.0144
  392   -0.0084  -0.0108
  393   -0.0113  -0.0127
  394   -0.0106  -0.0146
  395   -0.0079  -0.0146
  396    0.0077  -0.0091
  397    0.0084   0.0098
  398    0.0180   0.0252
  399    0.0257   0.0046
  400    0.0223  -0.0026
  401    0.0098  -0.0091
  402    0.0017  -0.0065
  403    0.0000   0.0086
  404   -0.0060   0.0192
  405   -0.0108   0.0115
  406   -0.0065   0.0062
  407   -0.0024  -0.0031
  408    0.0137  -0.0130
  409    0.0353  -0.0048
  410    0.0444   0.0012
  411    0.0310   0.0089
  412    0.0115   0.0154
  413   -0.0161   0.0139
  414   -0.0370   0.0022
  415   -0.0350  -0.0055
  416   -0.0334  -0.0170
  417   -0.0214  -0.0026
  418   -0.0048   0.0043
  419    0.0149   0.0108
  420    0.0209   0.0091
  421    0.0149   0.0029
  422    0.0029   0.0058
  423   -0.0206   0.0089
  424   -0.0206   0.0211
  425   -0.0130   0.0281
  426   -0.0204   0.0228
  427   -0.0199   0.0180
  428   -0.0130   0.0000
  429   -0.0007  -0.0055
  430    0.0163   0.0149
  431    0.0322   0.0199
  432    0.0384   0.0161
  433    0.0245   0.0072
  434    0.0000  -0.0067
  435   -0.0163  -0.0122
  436   -0.0113  -0.0190
  437   -0.0065  -0.0168
  438   -0.0156  -0.0074
  439   -0.0163   0.0055
  440   -0.0084  -0.0002
  441   -0.0070  -0.0211
  442   -0.0036  -0.0288
  443    0.0017  -0.0139
  444    0.0024  -0.0041
  445    0.0031  -0.0077
  446   -0.0072  -0.0060
  447   -0.0216  -0.0178
  448   -0.0197  -0.0154
  449   -0.0192  -0.0175
  450   -0.0216  -0.0252
  451   -0.0130  -0.0163
  452    0.0149  -0.0106
  453    0.0341  -0.0091
  454    0.0437  -0.0010
  455    0.0346   0.0079
  456    0.0122   0.0072
  457   -0.0038   0.0113
  458   -0.0137   0.0146
  459   -0.0137   0.0098
  460   -0.0142   0.0101
  461   -0.0144   0.0130
  462   -0.0106   0.0130
  463    0.0036   0.0072
  464    0.0110   0.0031
  465    0.0108  -0.0002
  466    0.0074  -0.0043
  467    0.0058  -0.0017
  468    0.0014   0.0012
  469   -0.0019   0.0036
  470   -0.0043   0.0007
  471   -0.0024  -0.0005
  472    0.0012   0.0031
  473    0.0038   0.0048
  474    0.0026   0.0029
  475    0.0005   0.0026
  476   -0.0002   0.0017
  477    0.0000   0.0002
  478    0.0007   0.0012
  479    0.0024   0.0031
  480    0.0022   0.0041
  481    0.0012   0.0031
  482   -0.0005   0.0026
  483   -0.0010   0.0002
  484   -0.0005  -0.0017
  485    0.0000  -0.0019
  486    0.0000   0.0010
  487    0.0005   0.0031
  488    0.0017   0.0022
  489    0.0019  -0.0010
  490    0.0012  -0.0014
  491    0.0000  -0.0010
  492   -0.0002  -0.0002
  493   -0.0002  -0.0002
  494    0.0000  -0.0002
  495    0.0000  -0.0002
  496    0.0000  -0.0002
  497    0.0000  -0.0002
  498    0.0000  -0.0002
  499    0.0000  -0.0002
  500    0.0000   0.0000
  501    0.0000   0.0000
  502    0.0000   0.0000
  503    0.0000   0.0000
  504    0.0000   0.0000
  505    0.0000   0.0000
  506    0.0000   0.0000
  507    0.0000   0.0000
  508    0.0000   0.0000
  509    0.0000   0.0000
  510    0.0000   0.0000
  511    0.0000   0.0000
  512    0.0000   0.0000
