Echo A : BASELI~1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  230    0.0842   0.0024
  231    0.1598   0.0043
  232    0.1147   0.0199
  233   -0.0547   0.0144
  234   -0.2177   0.0082
  235   -0.2587   0.0050
  236   -0.1675  -0.0019
  237   -0.0276  -0.0070
  238    0.0509  -0.0058
  239    0.0281  -0.0101
  240   -0.0242  -0.0211
  241   -0.0149  -0.0199
  242    0.0389  -0.0211
  243    0.0413  -0.0269
  244    0.0060  -0.0286
  245    0.0278  -0.0240
  246    0.1346  -0.0276
  247    0.2400  -0.0235
  248    0.1817  -0.0139
  249   -0.0574  -0.0041
  250   -0.2606  -0.0041
  251   -0.2374  -0.0084
  252   -0.0756  -0.0053
  253    0.0103   0.0106
  254   -0.0691   0.0024
  255   -0.2095   0.0166
  256   -0.2261   0.0113
  257   -0.0754   0.0050
  258    0.1298  -0.0098
  259    0.2395   0.0053
  260    0.2047   0.0187
  261    0.1351   0.0118
  262    0.0989   0.0142
  263    0.0761   0.0166
  264   -0.0170   0.0048
  265   -0.1877  -0.0086
  266   -0.3091  -0.0211
  267   -0.2472  -0.0197
  268   -0.0382  -0.0142
  269    0.1318  -0.0211
  270    0.1152  -0.0180
  271   -0.0130  -0.0240
  272   -0.1118  -0.0214
  273   -0.0770  -0.0173
  274    0.0749  -0.0065
  275    0.1966  -0.0144
  276    0.1879  -0.0194
  277    0.0701  -0.0259
  278   -0.0365  -0.0322
  279   -0.0346  -0.0228
  280    0.0917  -0.0072
  281    0.2381   0.0041
  282    0.2491   0.0118
  283    0.0948   0.0038
  284   -0.1054   0.0062
  285   -0.2347   0.0041
  286   -0.2566   0.0096
  287   -0.1985   0.0331
  288   -0.1097   0.0365
  289   -0.0413   0.0391
  290    0.0276   0.0463
  291    0.1066   0.0408
  292    0.1466   0.0276
  293    0.1169   0.0288
  294    0.0341   0.0286
  295   -0.0218   0.0178
  296   -0.0046   0.0218
  297    0.0485   0.0259
  298    0.0386   0.0223
  299   -0.0314   0.0211
  300   -0.0749   0.0125
  301   -0.0377   0.0014
  302    0.0394   0.0034
  303    0.1022   0.0014
  304    0.1303  -0.0108
  305    0.0852  -0.0281
  306   -0.0355  -0.0360
  307   -0.1622  -0.0350
  308   -0.2282  -0.0110
  309   -0.1937  -0.0034
  310   -0.0526  -0.0079
  311    0.1174  -0.0204
  312    0.1733  -0.0254
  313    0.0751  -0.0130
  314   -0.0917  -0.0060
  315   -0.1822  -0.0149
  316   -0.1164  -0.0281
  317    0.0223  -0.0041
  318    0.0482   0.0096
  319   -0.0694   0.0072
  320   -0.1939   0.0019
  321   -0.1728  -0.0130
  322   -0.0007  -0.0170
  323    0.1778  -0.0130
  324    0.2422  -0.0096
  325    0.1872  -0.0043
  326    0.0871  -0.0036
  327    0.0127   0.0031
  328   -0.0420   0.0067
  329   -0.0898   0.0041
  330   -0.1104   0.0010
  331   -0.0816   0.0185
  332    0.0156   0.0288
  333    0.1034   0.0338
  334    0.1385   0.0408
  335    0.0862   0.0370
  336   -0.0218   0.0324
  337   -0.0773   0.0166
  338   -0.0598   0.0029
  339   -0.0398  -0.0058
  340   -0.0516   0.0017
  341   -0.0720   0.0113
  342   -0.0686  -0.0094
  343   -0.0019  -0.0166
  344    0.1106  -0.0211
  345    0.1733  -0.0341
  346    0.1464  -0.0475
  347    0.0545  -0.0449
  348   -0.0334  -0.0310
  349   -0.0648  -0.0060
  350   -0.0406   0.0101
  351   -0.0228   0.0062
  352   -0.0715  -0.0175
  353   -0.1260  -0.0240
  354   -0.0823  -0.0166
  355    0.0482  -0.0055
  356    0.1615  -0.0043
  357    0.1718  -0.0036
  358    0.0792   0.0019
  359   -0.0271   0.0041
