Echo A : BASELINE.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  230   -0.0653  -0.0185
  231    0.0326  -0.0161
  232    0.1618  -0.0214
  233    0.2494  -0.0170
  234    0.2249  -0.0041
  235    0.0833   0.0005
  236   -0.0840  -0.0041
  237   -0.2088   0.0019
  238   -0.2542   0.0317
  239   -0.2230   0.0430
  240   -0.1541   0.0211
  241   -0.0713   0.0072
  242   -0.0062  -0.0031
  243    0.0389  -0.0173
  244    0.0835  -0.0175
  245    0.1140   0.0024
  246    0.1392   0.0238
  247    0.1586   0.0151
  248    0.1428   0.0089
  249    0.0967   0.0166
  250    0.0348   0.0050
  251   -0.0098   0.0120
  252   -0.0466   0.0202
  253   -0.0878   0.0014
  254   -0.1231   0.0002
  255   -0.1618   0.0086
  256   -0.1848   0.0026
  257   -0.1368   0.0017
  258   -0.0571   0.0113
  259    0.0540   0.0065
  260    0.1166   0.0053
  261    0.1306   0.0031
  262    0.1061   0.0077
  263    0.0650   0.0122
  264    0.0470   0.0151
  265    0.0658   0.0127
  266    0.0857   0.0146
  267    0.0917   0.0319
  268    0.0622   0.0288
  269    0.0252   0.0082
  270   -0.0036  -0.0137
  271   -0.0355  -0.0091
  272   -0.0499  -0.0276
  273   -0.0420  -0.0142
  274   -0.0238   0.0041
  275   -0.0168   0.0022
  276   -0.0122   0.0014
  277   -0.0276  -0.0278
  278   -0.0650  -0.0250
  279   -0.0835  -0.0283
  280   -0.0970  -0.0182
  281   -0.1003  -0.0038
  282   -0.0684  -0.0096
  283   -0.0110  -0.0086
  284    0.0389  -0.0305
  285    0.0588  -0.0379
  286    0.0286  -0.0125
  287   -0.0331  -0.0067
  288   -0.0715  -0.0065
  289   -0.0578  -0.0041
  290    0.0178  -0.0158
  291    0.1222  -0.0084
  292    0.1985   0.0012
  293    0.1910   0.0182
  294    0.1073   0.0101
  295   -0.0274   0.0026
  296   -0.1169   0.0014
  297   -0.1157  -0.0038
  298   -0.0725   0.0031
  299   -0.0103   0.0182
  300   -0.0173   0.0142
  301   -0.0751   0.0432
  302   -0.1322   0.0334
  303   -0.1692   0.0425
  304   -0.1483   0.0166
