Echo A : JILBASE1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  230   -0.0175   0.0094
  231   -0.0343   0.0170
  232   -0.0360   0.0187
  233   -0.0230   0.0101
  234    0.0010   0.0079
  235    0.0190   0.0034
  236    0.0185   0.0038
  237    0.0175   0.0072
  238    0.0187   0.0053
  239    0.0154  -0.0062
  240    0.0086  -0.0072
  241    0.0012  -0.0101
  242   -0.0067  -0.0110
  243   -0.0190  -0.0154
  244   -0.0286  -0.0182
  245   -0.0454  -0.0170
  246   -0.0684  -0.0170
  247   -0.0958  -0.0199
  248   -0.1193  -0.0178
  249   -0.1154  -0.0257
  250   -0.0756  -0.0338
  251   -0.0230  -0.0187
  252    0.0305  -0.0014
  253    0.0763   0.0065
  254    0.1068   0.0029
  255    0.1277  -0.0084
  256    0.1356  -0.0101
  257    0.1397  -0.0005
  258    0.1330   0.0046
  259    0.1164   0.0050
  260    0.0912   0.0067
  261    0.0466   0.0166
  262   -0.0101   0.0041
  263   -0.0679  -0.0072
  264   -0.1186   0.0019
  265   -0.1382   0.0218
  266   -0.1418   0.0240
  267   -0.1344   0.0038
  268   -0.1006  -0.0101
  269   -0.0684  -0.0072
  270   -0.0314   0.0089
  271   -0.0048   0.0127
  272    0.0250   0.0086
  273    0.0456  -0.0029
  274    0.0492  -0.0060
  275    0.0506  -0.0014
  276    0.0605  -0.0055
  277    0.0658  -0.0002
  278    0.0696   0.0007
  279    0.0595  -0.0029
  280    0.0403  -0.0156
  281    0.0230  -0.0158
  282    0.0127  -0.0106
  283    0.0070  -0.0029
  284   -0.0014  -0.0007
  285   -0.0038  -0.0041
  286   -0.0156  -0.0031
  287   -0.0326   0.0031
  288   -0.0506   0.0254
  289   -0.0677   0.0242
  290   -0.0470   0.0173
  291   -0.0202   0.0010
  292   -0.0084  -0.0113
  293    0.0074  -0.0199
  294    0.0072  -0.0113
  295   -0.0113  -0.0055
  296   -0.0302  -0.0079
  297   -0.0401  -0.0072
  298   -0.0360  -0.0166
  299   -0.0209  -0.0055
  300   -0.0053  -0.0050
  301    0.0029  -0.0101
  302    0.0156  -0.0144
  303    0.0283  -0.0053
  304    0.0338   0.0000
  305    0.0427  -0.0010
  306    0.0583   0.0142
  307    0.0578   0.0146
  308    0.0420   0.0050
  309    0.0190   0.0053
  310   -0.0082  -0.0108
  311   -0.0302  -0.0154
  312   -0.0444  -0.0084
  313   -0.0430   0.0022
  314   -0.0300   0.0161
  315   -0.0259   0.0214
  316   -0.0295   0.0142
  317   -0.0324  -0.0038
  318   -0.0199  -0.0055
  319   -0.0086   0.0010
  320    0.0067   0.0086
  321    0.0230   0.0118
  322    0.0298   0.0031
  323    0.0242   0.0046
  324    0.0122   0.0062
  325    0.0103   0.0060
  326    0.0223   0.0106
  327    0.0257   0.0082
  328    0.0334  -0.0055
  329    0.0362   0.0036
  330    0.0288   0.0060
  331    0.0322  -0.0055
  332    0.0466  -0.0067
  333    0.0288  -0.0043
  334   -0.0034  -0.0024
  335   -0.0223   0.0031
  336   -0.0377  -0.0002
  337   -0.0408  -0.0070
  338   -0.0398  -0.0055
  339   -0.0415  -0.0022
  340   -0.0499  -0.0050
  341   -0.0550  -0.0156
  342   -0.0470  -0.0254
  343   -0.0314  -0.0247
  344   -0.0166  -0.0108
  345   -0.0041  -0.0019
  346    0.0070  -0.0034
  347    0.0202  -0.0096
  348    0.0266  -0.0142
  349    0.0353  -0.0130
  350    0.0410  -0.0050
  351    0.0454  -0.0014
  352    0.0482   0.0043
  353    0.0466   0.0168
  354    0.0391   0.0127
  355    0.0197   0.0048
  356    0.0019  -0.0098
  357   -0.0127  -0.0118
  358   -0.0252  -0.0151
  359   -0.0377  -0.0158
  360   -0.0420  -0.0067
  361   -0.0324  -0.0002
  362   -0.0192   0.0149
  363   -0.0094   0.0259
  364   -0.0026   0.0312
  365    0.0041   0.0310
  366    0.0113   0.0242
  367    0.0269   0.0178
  368    0.0367   0.0084
  369    0.0384   0.0031
  370    0.0319   0.0142
  371    0.0185   0.0084
  372   -0.0046   0.0000
  373   -0.0146   0.0113
  374   -0.0192   0.0228
  375   -0.0204   0.0170
  376   -0.0283   0.0118
  377   -0.0528   0.0060
  378   -0.0670  -0.0062
  379   -0.0482  -0.0022
  380   -0.0295   0.0038
  381   -0.0211   0.0103
  382   -0.0134   0.0086
  383   -0.0046   0.0050
  384    0.0077  -0.0007
  385    0.0250  -0.0103
  386    0.0403  -0.0010
  387    0.0478   0.0062
  388    0.0386   0.0019
  389    0.0298  -0.0048
  390    0.0300  -0.0178
  391    0.0326  -0.0233
  392    0.0300  -0.0206
  393    0.0175  -0.0139
  394   -0.0113  -0.0118
  395   -0.0214  -0.0132
  396   -0.0307  -0.0026
  397   -0.0415   0.0043
  398   -0.0494   0.0101
  399   -0.0466   0.0079
  400   -0.0257   0.0010
  401   -0.0031   0.0024
  402    0.0026  -0.0185
  403    0.0012  -0.0180
  404   -0.0012  -0.0118
  405    0.0125   0.0089
  406    0.0298   0.0137
  407    0.0398  -0.0002
  408    0.0382  -0.0053
  409    0.0322  -0.0130
  410    0.0197  -0.0050
  411    0.0103   0.0074
  412    0.0091   0.0060
  413    0.0091  -0.0031
  414    0.0084  -0.0014
  415    0.0115  -0.0024
  416   -0.0029  -0.0079
  417   -0.0166  -0.0101
  418   -0.0211  -0.0096
  419   -0.0185  -0.0142
  420   -0.0290  -0.0014
  421   -0.0408  -0.0026
  422   -0.0362  -0.0010
  423   -0.0322  -0.0158
  424   -0.0240  -0.0319
  425   -0.0185  -0.0240
  426   -0.0089   0.0026
  427    0.0043   0.0269
  428    0.0180   0.0257
  429    0.0288   0.0084
  430    0.0329   0.0142
  431    0.0398   0.0130
  432    0.0377   0.0091
  433    0.0396   0.0048
  434    0.0228   0.0110
  435    0.0125   0.0228
  436    0.0067   0.0190
  437    0.0038   0.0101
  438    0.0010   0.0010
  439   -0.0067   0.0058
  440   -0.0122   0.0026
  441   -0.0106   0.0019
  442   -0.0101   0.0043
  443   -0.0240  -0.0012
  444   -0.0322  -0.0046
  445   -0.0218  -0.0067
  446   -0.0144  -0.0096
  447    0.0005  -0.0158
  448    0.0142  -0.0144
  449    0.0223  -0.0026
  450    0.0190  -0.0010
  451    0.0062   0.0050
  452   -0.0098   0.0089
  453   -0.0151  -0.0079
  454   -0.0084  -0.0206
  455   -0.0024  -0.0187
  456    0.0017  -0.0089
  457   -0.0019   0.0019
  458   -0.0082   0.0036
  459   -0.0115   0.0079
  460   -0.0084   0.0060
  461   -0.0060  -0.0002
  462   -0.0012  -0.0002
  463    0.0043   0.0005
  464   -0.0007  -0.0053
  465   -0.0005  -0.0077
  466   -0.0024  -0.0058
  467   -0.0094   0.0005
  468   -0.0060   0.0014
  469   -0.0005   0.0053
  470    0.0010   0.0101
  471    0.0000   0.0106
  472   -0.0038   0.0106
  473   -0.0065   0.0079
  474   -0.0079   0.0034
  475   -0.0048   0.0000
  476    0.0017  -0.0007
  477    0.0050   0.0002
  478    0.0098  -0.0019
  479    0.0108  -0.0046
  480    0.0103  -0.0065
  481    0.0103  -0.0041
  482    0.0072  -0.0019
  483    0.0048  -0.0010
  484    0.0041   0.0014
  485    0.0036   0.0005
  486    0.0024  -0.0010
  487    0.0012  -0.0019
  488    0.0005  -0.0019
  489   -0.0005  -0.0007
  490   -0.0002  -0.0002
  491    0.0000   0.0000
  492    0.0000   0.0000
  493    0.0000   0.0000
  494    0.0000   0.0000
  495   -0.0002   0.0000
  496    0.0000   0.0002
  497    0.0000   0.0002
