Echo A : BASELI~1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  230    0.0655   0.0096
  231    0.0917  -0.0036
  232    0.1138  -0.0041
  233    0.1358  -0.0202
  234    0.1442  -0.0242
  235    0.1322  -0.0362
  236    0.0878  -0.0257
  237    0.0139  -0.0130
  238   -0.0636  -0.0038
  239   -0.1303  -0.0034
  240   -0.1704  -0.0084
  241   -0.1733  -0.0178
  242   -0.1445  -0.0139
  243   -0.0902  -0.0048
  244   -0.0218  -0.0014
  245    0.0348   0.0082
  246    0.0696   0.0050
  247    0.0725   0.0007
  248    0.0691  -0.0012
  249    0.0598  -0.0007
  250    0.0300  -0.0055
  251   -0.0029  -0.0043
  252   -0.0329  -0.0046
  253   -0.0494  -0.0089
  254   -0.0595  -0.0127
  255   -0.0538   0.0026
  256   -0.0391   0.0019
  257   -0.0194   0.0036
  258    0.0005   0.0178
  259    0.0401   0.0343
  260    0.0919   0.0264
  261    0.1222   0.0122
  262    0.1198   0.0110
  263    0.0854   0.0228
  264    0.0341   0.0319
  265   -0.0122   0.0355
  266   -0.0288   0.0257
  267   -0.0422   0.0182
  268   -0.0456   0.0101
  269   -0.0389  -0.0115
  270   -0.0247  -0.0206
  271   -0.0022  -0.0264
  272    0.0175  -0.0252
  273    0.0362  -0.0024
  274    0.0446   0.0002
  275    0.0329  -0.0043
  276   -0.0048  -0.0118
  277   -0.0463  -0.0038
  278   -0.0662   0.0158
  279   -0.0667   0.0084
  280   -0.0634   0.0139
  281   -0.0708  -0.0055
  282   -0.0826  -0.0142
  283   -0.0876  -0.0173
  284   -0.0809  -0.0046
  285   -0.0554   0.0079
  286   -0.0180   0.0014
  287    0.0439  -0.0060
  288    0.1063  -0.0127
  289    0.1378  -0.0055
  290    0.1390   0.0146
  291    0.1181   0.0199
  292    0.0766   0.0053
  293    0.0379   0.0149
  294    0.0036   0.0130
  295   -0.0245   0.0108
  296   -0.0372   0.0055
  297   -0.0382  -0.0019
  298   -0.0326   0.0161
  299   -0.0334  -0.0072
  300   -0.0338  -0.0211
  301   -0.0221  -0.0391
  302   -0.0137  -0.0336
  303    0.0024  -0.0262
  304    0.0178  -0.0118
  305    0.0362   0.0014
  306    0.0341   0.0048
  307    0.0341   0.0091
  308    0.0310   0.0137
  309    0.0242   0.0187
  310    0.0106   0.0240
  311   -0.0067   0.0266
  312   -0.0329   0.0384
  313   -0.0509   0.0403
  314   -0.0658   0.0293
  315   -0.0610   0.0194
  316   -0.0346  -0.0024
  317   -0.0108  -0.0182
  318    0.0096  -0.0286
  319    0.0238  -0.0293
  320    0.0278  -0.0161
  321    0.0274  -0.0014
  322    0.0010   0.0142
  323   -0.0067   0.0158
  324    0.0067  -0.0142
  325    0.0221  -0.0329
  326    0.0382  -0.0499
  327    0.0410  -0.0338
  328    0.0420  -0.0017
  329    0.0300   0.0151
  330    0.0022   0.0178
  331   -0.0300   0.0403
  332   -0.0626   0.0415
  333   -0.0646   0.0355
  334   -0.0432   0.0298
  335   -0.0254  -0.0034
  336   -0.0252  -0.0444
  337   -0.0458  -0.0600
  338   -0.0634  -0.0370
  339   -0.0509  -0.0290
  340   -0.0122  -0.0197
  341    0.0259  -0.0214
  342    0.0415  -0.0353
  343    0.0389  -0.0288
  344    0.0432   0.0014
  345    0.0636   0.0271
  346    0.0984   0.0367
  347    0.1032   0.0401
  348    0.0768   0.0509
  349    0.0446   0.0518
  350    0.0115   0.0257
  351   -0.0199  -0.0031
  352   -0.0401  -0.0259
  353   -0.0331  -0.0302
  354   -0.0199  -0.0158
  355   -0.0247  -0.0118
  356   -0.0302  -0.0019
  357   -0.0394   0.0043
  358   -0.0617   0.0077
  359   -0.0818   0.0144
  360   -0.0984   0.0374
  361   -0.0857   0.0494
  362   -0.0406   0.0348
  363    0.0091   0.0226
  364    0.0317   0.0089
