Echo A : BASELIN1.DTA   
Time Period: 0.04-20.48msec
   No.  A (mPa)  An (mPa)
  231   -0.1001  -0.0014
  232   -0.0240  -0.0014
  233    0.0610   0.0007
  234    0.1358   0.0060
  235    0.1858   0.0010
  236    0.1879   0.0038
  237    0.1579   0.0022
  238    0.0982  -0.0098
  239    0.0206  -0.0163
  240   -0.0521  -0.0108
  241   -0.1056   0.0026
  242   -0.1363   0.0163
  243   -0.1322   0.0178
  244   -0.1111   0.0134
  245   -0.0662   0.0014
  246   -0.0173  -0.0055
  247    0.0238   0.0161
  248    0.0528   0.0286
  249    0.0710   0.0274
  250    0.0679   0.0336
  251    0.0466   0.0247
  252    0.0185  -0.0058
  253   -0.0214  -0.0149
  254   -0.0446   0.0079
  255   -0.0502   0.0216
  256   -0.0355   0.0254
  257   -0.0221   0.0247
  258   -0.0113   0.0137
  259   -0.0079   0.0007
  260   -0.0079  -0.0055
  261    0.0000  -0.0012
  262    0.0065   0.0137
  263    0.0089   0.0125
  264    0.0058  -0.0019
  265    0.0062  -0.0079
  266   -0.0014  -0.0115
  267    0.0007  -0.0050
  268    0.0094  -0.0062
  269    0.0156  -0.0046
  270    0.0235  -0.0024
  271    0.0214   0.0046
  272    0.0202   0.0101
  273    0.0367  -0.0007
  274    0.0518  -0.0019
  275    0.0557  -0.0053
  276    0.0463  -0.0002
  277    0.0343   0.0137
  278    0.0185   0.0026
  279   -0.0082  -0.0178
  280   -0.0288  -0.0242
  281   -0.0386  -0.0130
  282   -0.0418  -0.0125
  283   -0.0454  -0.0060
  284   -0.0492  -0.0031
  285   -0.0485  -0.0187
  286   -0.0190  -0.0362
  287    0.0319  -0.0271
  288    0.0482  -0.0101
  289    0.0293  -0.0031
  290   -0.0012  -0.0050
  291   -0.0288  -0.0038
  292   -0.0430   0.0022
  293   -0.0466  -0.0113
  294   -0.0360  -0.0247
  295   -0.0154  -0.0264
  296    0.0067  -0.0223
  297    0.0142  -0.0108
  298    0.0103   0.0154
  299    0.0125   0.0235
  300    0.0089   0.0154
  301    0.0146   0.0149
  302    0.0350   0.0247
  303    0.0521   0.0240
  304    0.0490   0.0182
  305    0.0065   0.0252
  306   -0.0338   0.0216
  307   -0.0612   0.0074
  308   -0.0761   0.0034
  309   -0.0622   0.0067
  310   -0.0348   0.0031
  311   -0.0247  -0.0091
  312   -0.0091  -0.0142
  313    0.0214  -0.0034
  314    0.0540   0.0014
  315    0.0737  -0.0146
  316    0.0749  -0.0125
  317    0.0715   0.0036
  318    0.0530   0.0060
  319    0.0046   0.0050
  320   -0.0458   0.0060
  321   -0.0859   0.0142
  322   -0.0946   0.0029
  323   -0.0677  -0.0185
  324   -0.0290  -0.0149
  325    0.0074   0.0012
  326    0.0406   0.0106
  327    0.0485   0.0094
  328    0.0468  -0.0137
  329    0.0365  -0.0168
  330    0.0324  -0.0043
  331    0.0334   0.0221
  332    0.0360   0.0391
  333    0.0413   0.0391
  334    0.0358   0.0379
  335    0.0139   0.0113
  336   -0.0355   0.0014
  337   -0.0809   0.0146
  338   -0.1066  -0.0043
  339   -0.0974  -0.0262
  340   -0.0542  -0.0125
  341    0.0010  -0.0036
  342    0.0468  -0.0012
  343    0.0689  -0.0055
  344    0.0732  -0.0156
  345    0.0686  -0.0199
  346    0.0444  -0.0257
  347    0.0264  -0.0350
  348    0.0096  -0.0295
  349   -0.0074  -0.0108
  350   -0.0190  -0.0079
  351   -0.0226  -0.0194
  352   -0.0283  -0.0298
  353   -0.0372  -0.0161
  354   -0.0427  -0.0125
  355   -0.0466  -0.0130
  356   -0.0518  -0.0125
  357   -0.0468  -0.0050
  358   -0.0276  -0.0026
  359   -0.0113  -0.0077
  360    0.0091  -0.0053
  361    0.0329  -0.0005
  362    0.0490   0.0132
  363    0.0463   0.0089
  364    0.0326   0.0019
  365    0.0115  -0.0074
  366   -0.0204   0.0014
  367   -0.0355   0.0194
  368   -0.0434   0.0322
  369   -0.0365   0.0274
  370   -0.0197   0.0077
  371    0.0046   0.0036
  372    0.0166   0.0046
  373    0.0194   0.0007
  374    0.0197   0.0108
  375    0.0144   0.0158
  376   -0.0086   0.0113
  377   -0.0202   0.0223
  378   -0.0074   0.0281
  379    0.0074   0.0206
  380    0.0120   0.0031
  381    0.0055  -0.0096
  382   -0.0146   0.0055
  383   -0.0269   0.0168
  384   -0.0187   0.0180
  385    0.0041   0.0178
  386    0.0343   0.0115
  387    0.0581   0.0074
  388    0.0763   0.0005
  389    0.0742  -0.0031
  390    0.0662  -0.0079
  391    0.0432   0.0038
  392    0.0139   0.0130
  393   -0.0278   0.0120
  394   -0.0574   0.0055
  395   -0.0722  -0.0101
  396   -0.0746  -0.0046
  397   -0.0566   0.0094
  398   -0.0346   0.0113
  399   -0.0038   0.0098
  400    0.0134  -0.0106
  401    0.0118  -0.0142
  402   -0.0031  -0.0022
  403   -0.0182  -0.0010
  404   -0.0137  -0.0101
  405    0.0010  -0.0216
  406    0.0175  -0.0302
  407    0.0341  -0.0170
  408    0.0394  -0.0113
  409    0.0372  -0.0101
  410    0.0242  -0.0082
  411    0.0130  -0.0103
  412    0.0022  -0.0326
  413    0.0026  -0.0346
  414    0.0022  -0.0005
  415   -0.0108   0.0127
  416   -0.0274   0.0084
  417   -0.0338  -0.0055
  418   -0.0341  -0.0110
  419   -0.0269   0.0038
  420   -0.0132   0.0096
  421    0.0118   0.0134
  422    0.0348  -0.0029
  423    0.0386  -0.0082
  424    0.0298  -0.0125
  425    0.0288  -0.0134
  426    0.0274  -0.0101
  427    0.0233   0.0046
  428    0.0106   0.0146
  429   -0.0086   0.0235
  430   -0.0288   0.0180
  431   -0.0377  -0.0055
  432   -0.0394  -0.0247
  433   -0.0432  -0.0228
  434   -0.0293   0.0158
  435   -0.0098   0.0353
  436    0.0019   0.0410
  437    0.0314   0.0161
  438    0.0458   0.0024
  439    0.0401   0.0067
  440    0.0271   0.0173
  441    0.0074   0.0302
  442   -0.0211   0.0293
  443   -0.0334   0.0118
